Gene ID	Gene systematic name	Gene common name	NPV hap alpha | growth (spot assay) | standard | YPG [3%] | Merz S~Westermann B, 2009
1319	YIL134W	FLX1	0.00000
1320	YIL135C	VHS2	0.00000
1322	YIL137C	TMA108	0.00000
1323	YIL138C	TPM2	0.00000
1324	YIL139C	REV7	0.00000
1325	YIL140W	AXL2	0.00000
1326	YIL141W	YIL141W	0.00000
1330	YIL145C	PAN6	0.00000
1331	YIL146C	ATG32	0.00000
1333	YIL148W	RPL40A	0.00000
1334	YIL149C	MLP2	0.00000
1337	YIL152W	YIL152W	0.00000
1338	YIL153W	RRD1	0.00000
1340	YIL155C	GUT2	0.00000
1341	YIL156W	UBP7	0.00000
1344	YIL159W	BNR1	0.00000
1345	YIL160C	POT1	0.00000
1346	YIL161W	YIL161W	0.00000
1347	YIL162W	SUC2	0.00000
1348	YIL163C	YIL163C	0.00000
1349	YIL164C	NIT1	0.00000
1350	YIL165C	YIL165C	0.00000
1351	YIL166C	SOA1	0.00000
1354	YIL173W	VTH1	0.00000
1357	YIR001C	SGN1	0.00000
1358	YIR002C	MPH1	0.00000
1359	YIR003W	AIM21	0.00000
1361	YIR005W	IST3	0.00000
1363	YIR007W	EGH1	0.00000
1365	YIR009W	MSL1	0.00000
1369	YIR013C	GAT4	0.00000
1370	YIR014W	VLD1	0.00000
1372	YIR016W	YIR016W	0.00000
5537	YOR325W	YOR325W	0.00000
5545	YOR333C	YOR333C	0.00000
5557	YOR345C	YOR345C	0.00000
5578	YOR366W	YOR366W	0.00000
5337	YOR125C	CAT5	0.00000
5340	YOR128C	ADE2	0.00000
5353	YOR141C	ARP8	0.00000
5359	YOR147W	MDM32	0.00000
2073	YDL194W	SNF3	0.00000
2134	YDR007W	TRP1	0.00000
2175	YDR048C	YDR048C	0.00000
1803	YFR011C	MIC19	0.00000
1805	YFR013W	IOC3	0.00000
4685	YNL051W	COG5	0.00000
4690	YNL056W	OCA2	0.00000
4698	YNL065W	AQR1	0.00000
4699	YNL066W	SUN4	0.00000
4700	YNL067W	RPL9B	0.00000
4701	YNL068C	FKH2	0.00000
4703	YNL070W	TOM7	0.00000
4704	YNL071W	LAT1	0.00000
4705	YNL072W	RNH201	0.00000
4707	YNL074C	MLF3	0.00000
4709	YNL076W	MKS1	0.00000
4711	YNL078W	NIS1	0.00000
4712	YNL079C	TPM1	0.00000
4713	YNL080C	EOS1	0.00000
4715	YNL082W	PMS1	0.00000
4716	YNL083W	SAL1	0.00000
4718	YNL085W	MKT1	0.00000
4720	YNL087W	TCB2	0.00000
4723	YNL090W	RHO2	0.00000
4724	YNL091W	NST1	0.00000
4726	YNL093W	YPT53	0.00000
4728	YNL095C	YNL095C	0.00000
4730	YNL097C	PHO23	0.00000
4732	YNL099C	OCA1	0.00000
4733	YNL100W	MIC27	0.00000
4737	YNL104C	LEU4	0.00000
4738	YNL105W	RRT16	0.00000
4739	YNL106C	INP52	0.00000
4740	YNL107W	YAF9	0.00000
4748	YNL115C	YNL115C	0.00000
4752	YNL119W	NCS2	0.00000
4753	YNL120C	YNL120C	0.00000
4754	YNL121C	TOM70	0.00000
4758	YNL125C	ESBP6	0.00000
4763	YNL130C	CPT1	0.00000
383	YBR189W	RPS9B	0.00000
643	YCR095C	OCA4	0.00000
6111	YCR102W-A	YCR102W-A	0.00000
2185	YDR058C	TGL2	0.00000
2300	YDR174W	HMO1	0.00000
2329	YDR202C	RAV2	0.00000
2332	YDR205W	MSC2	0.00000
2572	YDR445C	YDR445C	0.00000
2663	YDR537C	YDR537C	0.00000
1830	YFR039C	OSW7	0.00000
2900	YGL219C	MDM34	0.00000
2973	YGR028W	MSP1	0.00000
2977	YGR032W	GSC2	0.00000
2983	YGR038W	ORM1	0.00000
2985	YGR040W	KSS1	0.00000
2995	YGR050C	YGR050C	0.00000
2998	YGR053C	MCO32	0.00000
3008	YGR063C	SPT4	0.00000
3031	YGR086C	PIL1	0.00000
3034	YGR089W	NNF2	0.00000
3037	YGR092W	DBF2	0.00000
3038	YGR093W	DRN1	0.00000
3051	YGR106C	VOA1	0.00000
3055	YGR110W	CLD1	0.00000
3062	YGR117C	YGR117C	0.00000
3183	YGR238C	KEL2	0.00000
3184	YGR239C	PEX21	0.00000
3193	YGR248W	SOL4	0.00000
3195	YGR250C	RIE1	0.00000
3377	YJL136C	RPS21B	0.00000
3378	YJL137C	GLG2	0.00000
3380	YJL139C	YUR1	0.00000
3381	YJL140W	RPB4	0.00000
3382	YJL141C	YAK1	0.00000
3392	YJL151C	SNA3	0.00000
3402	YJL161W	FMP33	0.00000
3404	YJL163C	YJL163C	0.00000
3406	YJL165C	HAL5	0.00000
3413	YJL172W	CPS1	0.00000
3416	YJL175W	YJL175W	0.00000
3418	YJL177W	RPL17B	0.00000
3430	YJL189W	RPL39	0.00000
3432	YJL191W	RPS14B	0.00000
3437	YJL196C	ELO1	0.00000
3441	YJL200C	ACO2	0.00000
3446	YJL206C	YJL206C	0.00000
3454	YJL213W	YJL213W	0.00000
1851	YKL096W-A	CWP2	0.00000
1513	YKL115C	YKL115C	0.00000
1537	YKL139W	CTK1	0.00000
1597	YKL202W	YKL202W	0.00000
1599	YKL204W	EAP1	0.00000
1610	YKL215C	OXP1	0.00000
1615	YKL220C	FRE2	0.00000
1630	YKR010C	TOF2	0.00000
1639	YKR019C	IRS4	0.00000
1643	YKR023W	RQT4	0.00000
1647	YKR027W	BCH2	0.00000
1648	YKR028W	SAP190	0.00000
1649	YKR029C	SET3	0.00000
1654	YKR034W	DAL80	0.00000
1656	YKR036C	CAF4	0.00000
1659	YKR039W	GAP1	0.00000
1660	YKR040C	YKR040C	0.00000
1661	YKR041W	YKR041W	0.00000
1666	YKR046C	PLN1	0.00000
1673	YKR053C	YSR3	0.00000
4194	YML035C	AMD1	0.00000
1859	YAR002C-A	ERP1	0.00000
278	YBR083W	TEC1	0.00000
1877	YBR084C-A	RPL19A	0.00000
285	YBR090C	YBR090C	0.00000
293	YBR098W	MMS4	0.00000
306	YBR112C	CYC8	0.00000
319	YBR125C	PTC4	0.00000
325	YBR131W	CCZ1	0.00000
344	YBR150C	TBS1	0.00000
362	YBR168W	PEX32	0.00000
363	YBR169C	SSE2	0.00000
464	YBR270C	BIT2	0.00000
466	YBR272C	HSM3	0.00000
469	YBR275C	RIF1	0.00000
470	YBR276C	PPS1	0.00000
474	YBR280C	SAF1	0.00000
481	YBR287W	YBR287W	0.00000
482	YBR288C	APM3	0.00000
488	YBR294W	SUL1	0.00000
495	YBR301W	PAU24	0.00000
556	YCL026C-A	FRM2	0.00000
587	YCR030C	SYP1	0.00000
589	YCR032W	BPH1	0.00000
590	YCR033W	SNT1	0.00000
604	YCR047C	BUD23	0.00000
605	YCR048W	ARE1	0.00000
610	YCR053W	THR4	0.00000
614	YCR060W	TAH1	0.00000
620	YCR067C	SED4	0.00000
622	YCR069W	CPR4	0.00000
625	YCR073C	SSK22	0.00000
626	YCR075C	ERS1	0.00000
631	YCR083W	TRX3	0.00000
632	YCR084C	TUP1	0.00000
636	YCR088W	ABP1	0.00000
637	YCR089W	FIG2	0.00000
385	YBR191W	RPL21A	0.00000
522	YCL035C	GRX1	0.00000
2198	YDR071C	PAA1	0.00000
2201	YDR074W	TPS2	0.00000
758	YER027C	GAL83	0.00000
768	YER037W	PHM8	0.00000
3881	YLR192C	HCR1	0.00000
3926	YLR237W	THI7	0.00000
3935	YLR246W	ERF2	0.00000
4025	YLR334C	YLR334C	0.00000
4037	YLR346C	CIS1	0.00000
4049	YLR358C	YLR358C	0.00000
4052	YLR361C	DCR2	0.00000
4061	YLR370C	ARC18	0.00000
4084	YLR394W	CST9	0.00000
4096	YLR406C	RPL31B	0.00000
4182	YML022W	APT1	0.00000
4187	YML027W	YOX1	0.00000
4196	YML036W	CGI121	0.00000
4198	YML038C	YMD8	0.00000
4199	YML041C	VPS71	0.00000
4200	YML042W	CAT2	0.00000
4203	YML047C	PRM6	0.00000
4233	YML075C	HMG1	0.00000
4234	YML076C	WAR1	0.00000
4244	YML086C	ALO1	0.00000
4342	YMR048W	CSM3	0.00000
4432	YMR135W-A	YMR135W-A	0.00000
4434	YMR137C	PSO2	0.00000
4435	YMR138W	CIN4	0.00000
4436	YMR139W	RIM11	0.00000
4473	YMR173W	DDR48	0.00000
6133	YOR298C-A	MBF1	0.00000
5789	YPL183C	RTT10	0.00000
6106	YPL183W-A	RTC6	0.00000
5830	YPL224C	MMT2	0.00000
3239	YGR295C	COS6	0.00000
6170	YHR132W-A	IGO2	0.00000
1217	YIL030C	SSM4	0.00000
1245	YIL058W	YIL058W	0.00000
1379	YIR023W	DAL81	0.00000
1386	YIR030C	DCG1	0.00000
1388	YIR032C	DAL3	0.00000
3468	YJR003C	MRX12	0.00000
6123	YKL053C-A	MDM35	0.00000
1726	YKR106W	GEX2	0.00000
4492	YMR191W	SPG5	0.00000
4630	YMR322C	SNO4	0.00000
4773	YNL140C	YNL140C	0.00000
4775	YNL142W	MEP2	0.00000
5200	YOL151W	GRE2	0.00000
5201	YOL152W	FRE7	0.00000
5203	YOL155C	HPF1	0.00000
5476	YOR265W	RBL2	0.00000
5477	YOR266W	PNT1	0.00000
5478	YOR267C	HRK1	0.00000
5479	YOR268C	YOR268C	0.00000
5480	YOR269W	PAC1	0.00000
5481	YOR270C	VPH1	0.00000
5482	YOR271C	FSF1	0.00000
5484	YOR273C	TPO4	0.00000
5485	YOR274W	MOD5	0.00000
5486	YOR275C	RIM20	0.00000
5487	YOR276W	CAF20	0.00000
5610	YPL004C	LSP1	0.00000
5633	YPL027W	SMA1	0.00000
5640	YPL034W	YPL034W	0.00000
5642	YPL036W	PMA2	0.00000
5743	YPL137C	GIP3	0.00000
1287	YIL102C	YIL102C	0.00000
2680	YFL012W-A	YFL012W-A	0.00000
1780	YFL014W	HSP12	0.00000
1775	YFL019C	YFL019C	0.00000
1811	YFR019W	FAB1	0.00000
1816	YFR025C	HIS2	0.00000
1821	YFR030W	MET10	0.00000
1114	YHR146W	CRP1	0.00000
1139	YHR171W	ATG7	0.00000
3285	YJL042W	MHP1	0.00000
3313	YJL070C	YJL070C	0.00000
3321	YJL078C	PRY3	0.00000
3337	YJL094C	KHA1	0.00000
3344	YJL101C	GSH1	0.00000
3348	YJL105W	SET4	0.00000
3369	YJL128C	PBS2	0.00000
1714	YKR094C	RPL40B	0.00000
1715	YKR095W	MLP1	0.00000
1716	YKR096W	ESL2	0.00000
1722	YKR102W	FLO10	0.00000
3799	YLR110C	CCW12	0.00000
4132	YLR442C	SIR3	0.00000
4145	YLR455W	PDP3	0.00000
4224	YML066C	SMA2	0.00000
4276	YML115C	VAN1	0.00000
4333	YMR037C	MSN2	0.00000
4399	YMR104C	YPK2	0.00000
4414	YMR119W	ASI1	0.00000
5024	YNR052C	POP2	0.00000
5027	YNR055C	HOL1	0.00000
5041	YNR069C	BSC5	0.00000
5174	YOL125W	TRM13	0.00000
5196	YOL147C	PEX11	0.00000
5894	YPR007C	REC8	0.00000
5895	YPR008W	HAA1	0.00000
5900	YPR013C	CMR3	0.00000
5909	YPR022C	SDD4	0.00000
5910	YPR023C	EAF3	0.00000
5911	YPR024W	YME1	0.00000
5913	YPR026W	ATH1	0.00000
5918	YPR031W	NTO1	0.00000
5924	YPR037C	ERV2	0.00000
5930	YPR043W	RPL43A	0.00000
5937	YPR050C	YPR050C	0.00000
5951	YPR064W	YPR064W	0.00000
5965	YPR078C	YPR078C	0.00000
276	YBR081C	SPT7	0.00000
279	YBR084W	MIS1	0.00000
280	YBR085W	AAC3	0.00000
1878	YBR089C-A	NHP6B	0.00000
287	YBR092C	PHO3	0.00000
288	YBR093C	PHO5	0.00000
289	YBR094W	PBY1	0.00000
290	YBR095C	RXT2	0.00000
291	YBR096W	YBR096W	0.00000
294	YBR099C	YBR099C	0.00000
295	YBR101C	FES1	0.00000
297	YBR103W	SIF2	0.00000
298	YBR104W	YMC2	0.00000
299	YBR105C	VID24	0.00000
300	YBR106W	SND3	0.00000
301	YBR107C	IML3	0.00000
302	YBR108W	AIM3	0.00000
305	YBR111C	YSA1	0.00000
307	YBR113W	YBR113W	0.00000
308	YBR114W	RAD16	0.00000
309	YBR115C	LYS2	0.00000
310	YBR116C	YBR116C	0.00000
311	YBR117C	TKL2	0.00000
313	YBR119W	MUD1	0.00000
314	YBR120C	CBP6	0.00000
320	YBR126C	TPS1	0.00000
321	YBR127C	VMA2	0.00000
323	YBR129C	OPY1	0.00000
324	YBR130C	SHE3	0.00000
326	YBR132C	AGP2	0.00000
327	YBR133C	HSL7	0.00000
328	YBR134W	YBR134W	0.00000
331	YBR137W	YBR137W	0.00000
332	YBR138C	YBR138C	0.00000
333	YBR139W	ATG42	0.00000
335	YBR141C	BMT2	0.00000
338	YBR144C	YBR144C	0.00000
339	YBR145W	ADH5	0.00000
341	YBR147W	RTC2	0.00000
342	YBR148W	YSW1	0.00000
343	YBR149W	ARA1	0.00000
345	YBR151W	APD1	0.00000
350	YBR156C	SLI15	0.00000
351	YBR157C	ICS2	0.00000
352	YBR158W	AMN1	0.00000
353	YBR159W	IFA38	0.00000
355	YBR161W	CSH1	0.00000
356	YBR162C	TOS1	0.00000
1879	YBR162W-A	YSY6	0.00000
357	YBR163W	EXO5	0.00000
358	YBR164C	ARL1	0.00000
359	YBR165W	UBS1	0.00000
360	YBR166C	TYR1	0.00000
364	YBR170C	NPL4	0.00000
365	YBR171W	SEC66	0.00000
366	YBR172C	SMY2	0.00000
1880	YDL001W	RMD1	0.00000
1881	YDL002C	NHP10	0.00000
1884	YDL005C	MED2	0.00000
1885	YDL006W	PTC1	0.00000
1888	YDL009C	YDL009C	0.00000
1889	YDL010W	GRX6	0.00000
1890	YDL011C	YDL011C	0.00000
1892	YDL013W	SLX5	0.00000
1897	YDL018C	ERP3	0.00000
1898	YDL019C	OSH2	0.00000
1899	YDL020C	RPN4	0.00000
1900	YDL021W	GPM2	0.00000
1901	YDL022W	GPD1	0.00000
1902	YDL023C	YDL023C	0.00000
1903	YDL024C	DIA3	0.00000
1904	YDL025C	RTK1	0.00000
1905	YDL026W	YDL026W	0.00000
1906	YDL027C	MRX9	0.00000
1911	YDL032W	YDL032W	0.00000
1913	YDL034W	YDL034W	0.00000
1914	YDL035C	GPR1	0.00000
1915	YDL036C	PUS9	0.00000
1916	YDL037C	BSC1	0.00000
1918	YDL040C	NAT1	0.00000
1919	YDL041W	YDL041W	0.00000
1920	YDL042C	SIR2	0.00000
1924	YDL046W	NPC2	0.00000
1926	YDL048C	STP4	0.00000
1927	YDL049C	KNH1	0.00000
1928	YDL050C	YDL050C	0.00000
1929	YDL051W	LHP1	0.00000
1930	YDL052C	SLC1	0.00000
1931	YDL053C	PBP4	0.00000
1932	YDL054C	MCH1	0.00000
1935	YDL057W	YDL057W	0.00000
1937	YDL059C	RAD59	0.00000
1940	YDL062W	YDL062W	0.00000
1941	YDL063C	SYO1	0.00000
1943	YDL065C	PEX19	0.00000
1944	YDL066W	IDP1	0.00000
1947	YDL069C	CBS1	0.00000
1948	YDL070W	BDF2	0.00000
1949	YDL071C	YDL071C	0.00000
1950	YDL072C	YET3	0.00000
1951	YDL073W	AHK1	0.00000
1952	YDL074C	BRE1	0.00000
1954	YDL076C	RXT3	0.00000
1956	YDL078C	MDH3	0.00000
1957	YDL079C	MRK1	0.00000
1958	YDL080C	THI3	0.00000
1959	YDL081C	RPP1A	0.00000
1960	YDL082W	RPL13A	0.00000
1961	YDL083C	RPS16B	0.00000
1963	YDL085W	NDE2	0.00000
1964	YDL086W	YDL086W	0.00000
1966	YDL088C	ASM4	0.00000
1967	YDL089W	NUR1	0.00000
1968	YDL090C	RAM1	0.00000
1971	YDL093W	PMT5	0.00000
1972	YDL094C	YDL094C	0.00000
1973	YDL095W	PMT1	0.00000
2565	YDR438W	THI74	0.00000
2566	YDR439W	LRS4	0.00000
2567	YDR440W	DOT1	0.00000
2568	YDR441C	APT2	0.00000
2569	YDR442W	YDR442W	0.00000
2570	YDR443C	SSN2	0.00000
2573	YDR446W	ECM11	0.00000
2574	YDR447C	RPS17B	0.00000
2577	YDR450W	RPS18A	0.00000
2578	YDR451C	YHP1	0.00000
2579	YDR452W	PPN1	0.00000
2580	YDR453C	TSA2	0.00000
2582	YDR455C	YDR455C	0.00000
2583	YDR456W	NHX1	0.00000
2584	YDR457W	TOM1	0.00000
2586	YDR459C	PFA5	0.00000
2589	YDR462W	MRPL28	0.00000
2590	YDR463W	STP1	0.00000
2592	YDR465C	RMT2	0.00000
2593	YDR466W	PKH3	0.00000
2594	YDR467C	YDR467C	0.00000
2596	YDR469W	SDC1	0.00000
2597	YDR470C	UGO1	0.00000
2598	YDR471W	RPL27B	0.00000
2601	YDR475C	JIP4	0.00000
2602	YDR476C	YDR476C	0.00000
2605	YDR479C	PEX29	0.00000
2606	YDR480W	DIG2	0.00000
2607	YDR481C	PHO8	0.00000
2608	YDR482C	CWC21	0.00000
2609	YDR483W	KRE2	0.00000
2610	YDR484W	VPS52	0.00000
2611	YDR485C	VPS72	0.00000
2612	YDR486C	VPS60	0.00000
2614	YDR488C	PAC11	0.00000
2616	YDR490C	PKH1	0.00000
2618	YDR492W	IZH1	0.00000
2620	YDR494W	RSM28	0.00000
2621	YDR495C	VPS3	0.00000
2622	YDR496C	PUF6	0.00000
2623	YDR497C	ITR1	0.00000
2627	YDR501W	PLM2	0.00000
2629	YDR503C	LPP1	0.00000
2630	YDR504C	SPG3	0.00000
2631	YDR505C	PSP1	0.00000
2632	YDR506C	GMC1	0.00000
2633	YDR507C	GIN4	0.00000
2634	YDR508C	GNP1	0.00000
2635	YDR509W	YDR509W	0.00000
2637	YDR511W	SDH7	0.00000
2638	YDR512C	EMI1	0.00000
2639	YDR513W	GRX2	0.00000
2640	YDR514C	YDR514C	0.00000
2642	YDR516C	EMI2	0.00000
2643	YDR517W	GRH1	0.00000
2644	YDR518W	EUG1	0.00000
2645	YDR519W	FPR2	0.00000
2646	YDR520C	URC2	0.00000
2647	YDR521W	YDR521W	0.00000
2648	YDR522C	SPS2	0.00000
2650	YDR524C	AGE1	0.00000
2651	YDR525W	API2	0.00000
2654	YDR528W	HLR1	0.00000
2656	YDR530C	APA2	0.00000
2659	YDR533C	HSP31	0.00000
2660	YDR534C	FIT1	0.00000
2782	YGL101W	YGK1	0.00000
2785	YGL104C	VPS73	0.00000
2786	YGL105W	ARC1	0.00000
2788	YGL107C	RMD9	0.00000
2789	YGL108C	YGL108C	0.00000
2790	YGL109W	YGL109W	0.00000
2791	YGL110C	CUE3	0.00000
2795	YGL114W	YGL114W	0.00000
2796	YGL115W	SNF4	0.00000
2798	YGL117W	YGL117W	0.00000
2799	YGL118C	YGL118C	0.00000
2802	YGL121C	GPG1	0.00000
2805	YGL124C	MON1	0.00000
2807	YGL126W	SCS3	0.00000
2808	YGL127C	SOH1	0.00000
2812	YGL131C	SNT2	0.00000
2813	YGL132W	YGL132W	0.00000
2814	YGL133W	ITC1	0.00000
2817	YGL136C	MRM2	0.00000
2819	YGL138C	YGL138C	0.00000
2820	YGL139W	FLC3	0.00000
2821	YGL140C	YGL140C	0.00000
2822	YGL141W	HUL5	0.00000
2825	YGL144C	ROG1	0.00000
2827	YGL146C	RRT6	0.00000
2828	YGL147C	RPL9A	0.00000
2829	YGL148W	ARO2	0.00000
2830	YGL149W	YGL149W	0.00000
2832	YGL151W	NUT1	0.00000
2833	YGL152C	YGL152C	0.00000
2834	YGL153W	PEX14	0.00000
2835	YGL154C	LYS5	0.00000
2837	YGL156W	AMS1	0.00000
2838	YGL157W	ARI1	0.00000
2839	YGL158W	RCK1	0.00000
2840	YGL159W	YGL159W	0.00000
2841	YGL160W	AIM14	0.00000
2842	YGL161C	YIP5	0.00000
2843	YGL162W	SUT1	0.00000
2844	YGL163C	RAD54	0.00000
2845	YGL164C	YRB30	0.00000
2847	YGL166W	CUP2	0.00000
2848	YGL167C	PMR1	0.00000
2849	YGL168W	HUR1	0.00000
2851	YGL170C	SPO74	0.00000
2854	YGL173C	XRN1	0.00000
2855	YGL174W	BUD13	0.00000
2856	YGL175C	SAE2	0.00000
2857	YGL176C	YGL176C	0.00000
2858	YGL177W	YGL177W	0.00000
2860	YGL179C	TOS3	0.00000
2861	YGL180W	ATG1	0.00000
2862	YGL181W	GTS1	0.00000
832	YER101C	AST2	0.00000
834	YER103W	SSA4	0.00000
837	YER106W	MAM1	0.00000
839	YER110C	KAP123	0.00000
840	YER111C	SWI4	0.00000
842	YER113C	TMN3	0.00000
844	YER115C	SPR6	0.00000
845	YER116C	SLX8	0.00000
846	YER117W	RPL23B	0.00000
847	YER118C	SHO1	0.00000
848	YER119C	AVT6	0.00000
2679	YER119C-A	YER119C-A	0.00000
849	YER120W	SCS2	0.00000
850	YER121W	YER121W	0.00000
851	YER122C	GLO3	0.00000
852	YER123W	YCK3	0.00000
853	YER124C	DSE1	0.00000
857	YER128W	VFA1	0.00000
858	YER129W	SAK1	0.00000
859	YER130C	COM2	0.00000
861	YER132C	PMD1	0.00000
863	YER134C	YER134C	0.00000
864	YER135C	YER135C	0.00000
866	YER137C	YER137C	0.00000
867	YER139C	RTR1	0.00000
868	YER140W	EMP65	0.00000
869	YER141W	COX15	0.00000
870	YER142C	MAG1	0.00000
871	YER143W	DDI1	0.00000
877	YER149C	PEA2	0.00000
878	YER150W	SPI1	0.00000
879	YER151C	UBP3	0.00000
880	YER152C	YER152C	0.00000
881	YER153C	PET122	0.00000
884	YER156C	MYG1	0.00000
886	YER158C	YER158C	0.00000
888	YER161C	SPT2	0.00000
889	YER162C	RAD4	0.00000
890	YER163C	GCG1	0.00000
891	YER164W	CHD1	0.00000
893	YER166W	DNF1	0.00000
894	YER167W	BCK2	0.00000
896	YER169W	RPH1	0.00000
897	YER170W	ADK2	0.00000
900	YER173W	RAD24	0.00000
901	YER174C	GRX4	0.00000
902	YER175C	TMT1	0.00000
903	YER176W	ECM32	0.00000
904	YER177W	BMH1	0.00000
905	YER178W	PDA1	0.00000
906	YER179W	DMC1	0.00000
907	YER180C	ISC10	0.00000
908	YER181C	YER181C	0.00000
909	YER182W	FMP10	0.00000
910	YER183C	FAU1	0.00000
911	YER184C	TOG1	0.00000
912	YER185W	PUG1	0.00000
913	YER186C	YER186C	0.00000
914	YER187W	YER187W	0.00000
4344	YMR052C-A	YMR052C-A	0.00000
4345	YMR052W	FAR3	0.00000
4346	YMR053C	STB2	0.00000
4347	YMR054W	STV1	0.00000
4348	YMR055C	BUB2	0.00000
4349	YMR056C	AAC1	0.00000
4350	YMR057C	YMR057C	0.00000
4351	YMR058W	FET3	0.00000
3496	YJR034W	PET191	0.00000
3501	YJR039W	MLO127	0.00000
3506	YJR044C	VPS55	0.00000
3528	YJR066W	TOR1	0.00000
1296	YIL111W	COX5B	0.00000
1307	YIL122W	POG1	0.00000
1316	YIL131C	FKH1	0.00000
1321	YIL136W	OM45	0.00000
1343	YIL158W	AIM20	0.00000
1360	YIR004W	DJP1	0.00000
1243	YIL056W	VHR1	0.00000
1270	YIL085C	KTR7	0.00000
1279	YIL094C	LYS12	0.00000
1925	YDL047W	SIT4	0.00000
1953	YDL075W	RPL31A	0.00000
2603	YDR477W	SNF1	0.00000
2626	YDR500C	RPL37B	0.00000
4054	YLR363C	NMD4	0.00000
4055	YLR364W	GRX8	0.00000
4056	YLR365W	YLR365W	0.00000
4057	YLR366W	YLR366W	0.00000
4058	YLR367W	RPS22B	0.00000
4059	YLR368W	MDM30	0.00000
4062	YLR371W	ROM2	0.00000
4063	YLR372W	ELO3	0.00000
4064	YLR373C	VID22	0.00000
4065	YLR374C	YLR374C	0.00000
4066	YLR375W	STP3	0.00000
4067	YLR376C	PSY3	0.00000
4068	YLR377C	FBP1	0.00000
4071	YLR380W	CSR1	0.00000
4072	YLR381W	CTF3	0.00000
4075	YLR384C	IKI3	0.00000
4076	YLR385C	SWC7	0.00000
4077	YLR386W	VAC14	0.00000
4078	YLR387C	REH1	0.00000
4079	YLR388W	RPS29A	0.00000
4080	YLR389C	STE23	0.00000
4081	YLR390W	ECM19	0.00000
4035	YLR344W	RPL26A	0.00000
4036	YLR345W	YLR345W	0.00000
4039	YLR348C	DIC1	0.00000
4040	YLR349W	YLR349W	0.00000
4041	YLR350W	ORM2	0.00000
4042	YLR351C	NIT3	0.00000
4043	YLR352W	LUG1	0.00000
4044	YLR353W	BUD8	0.00000
4045	YLR354C	TAL1	0.00000
4047	YLR356W	ATG33	0.00000
4048	YLR357W	RSC2	0.00000
4051	YLR360W	VPS38	0.00000
4053	YLR362W	STE11	0.00000
22	YAL024C	LTE1	0.00000
493	YBR299W	MAL32	0.00000
654	YCR107W	AAD3	0.00000
2453	YDR326C	YSP2	0.00000
2544	YDR417C	YDR417C	0.00000
2571	YDR444W	YDR444W	0.00000
2588	YDR461W	MFA1	0.00000
2619	YDR493W	MZM1	0.00000
2628	YDR502C	SAM2	0.00000
2641	YDR515W	SLF1	0.00000
820	YER089C	PTC2	0.00000
1792	YFL001W	DEG1	0.00000
1790	YFL003C	MSH4	0.00000
1789	YFL004W	VTC2	0.00000
1784	YFL010C	WWM1	0.00000
1850	YFL010W-A	AUA1	0.00000
1782	YFL012W	YFL012W	0.00000
1781	YFL013C	IES1	0.00000
1761	YFL033C	RIM15	0.00000
6120	YGR122C-A	YGR122C-A	0.00000
3107	YGR162W	TIF4631	0.00000
3197	YGR252W	GCN5	0.00000
3199	YGR254W	ENO1	0.00000
3200	YGR255C	COQ6	0.00000
3202	YGR257C	MTM1	0.00000
3203	YGR258C	RAD2	0.00000
3216	YGR271W	SLH1	0.00000
6201	YGR271C-A	EFG1	0.00000
3217	YGR273C	YGR273C	0.00000
3220	YGR276C	RNH70	0.00000
3233	YGR289C	MAL11	0.00000
3235	YGR291C	YGR291C	0.00000
3236	YGR292W	MAL12	0.00000
1734	YFL063W	YFL063W	0.00000
3346	YJL103C	GSM1	0.00000
4231	YML073C	RPL6A	0.00000
4681	YNL047C	SLM2	0.00000
4687	YNL053W	MSG5	0.00000
4693	YNL059C	ARP5	0.00000
4702	YNL069C	RPL16B	0.00000
4719	YNL086W	SNN1	0.00000
4722	YNL089C	YNL089C	0.00000
4729	YNL096C	RPS7B	0.00000
4742	YNL109W	YNL109W	0.00000
4744	YNL111C	CYB5	0.00000
4780	YNL147W	LSM7	0.00000
4901	YNL268W	LYP1	0.00000
4917	YNL284C	MRPL10	0.00000
5197	YOL148C	SPT20	0.00000
5764	YPL158C	AIM44	0.00000
5898	YPR011C	MRX21	0.00000
5908	YPR021C	AGC1	0.00000
5970	YPR083W	MDM36	0.00000
5977	YPR091C	NVJ2	0.00000
6004	YPR118W	MRI1	0.00000
6096	YPR133W-A	TOM5	0.00000
6037	YPR151C	SUE1	0.00000
4367	YMR074C	SDD2	0.00000
4413	YMR118C	SHH3	0.00000
25	YAL027W	SAW1	0.00000
4449	YMR152W	YIM1	0.00000
3633	YLL009C	COX17	0.00000
2204	YDR077W	SED1	0.00000
3119	YGR174C	CBP4	0.00000
4533	YMR231W	PEP5	0.00000
3630	YLL006W	MMM1	0.00000
3837	YLR148W	PEP3	0.00000
1400	YKL002W	DID4	0.00000
1485	YKL087C	CYT2	0.00000
3929	YLR240W	VPS34	0.00000
642	YCR094W	CDC50	0.00000
4853	YNL220W	ADE12	0.00000
4876	YNL243W	SLA2	0.00000
4875	YNL242W	ATG2	0.00000
4872	YNL239W	LAP3	0.00000
4870	YNL237W	YTP1	0.00000
4869	YNL236W	SIN4	0.00000
4864	YNL231C	PDR16	0.00000
4863	YNL230C	ELA1	0.00000
4860	YNL227C	JJJ1	0.00000
4858	YNL225C	CNM67	0.00000
4852	YNL219C	ALG9	0.00000
1675	YKR055W	RHO4	0.00000
